activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value
15209993,1471069,91526,2290432,1838151,=,6900.0,nM,1,IC50,,,0,5.16,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.9,uM,,
15764418,1526908,93986,2511392,1971746,>,128.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,128.0,ug ml-1,,
14778136,1369335,84173,2136502,883033,=,-14800.0,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,% Inhibition,=,-148.0,,,
15642128,1503710,92760,2486044,1950688,>,125000.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,>,125.0,uM,,
15762563,1525311,93842,2509662,1970318,>,20000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,20.0,uM,,
14807278,1369411,84179,2138952,531350,>,2500.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,17,IC50,>,2.5,uM,,
15224701,1471727,91581,2293679,1840796,=,9574.0,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,1,AUCt,=,9574.0,ng.hr/ml,,
16401710,1540759,97479,2739359,2054401,>,32.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,32.0,ug ml-1,,
14733783,1366394,83757,2114698,26280,=,2.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,2.0,ug ml-1,,
16435251,1549582,97861,2746027,2059870,,,,0,Inhibition,Not Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
15678988,1510343,93106,2494411,1957508,>,10000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,10.0,uM,,
15734749,1520018,93559,2504085,1965564,=,62000.0,nM,1,MIC,,,0,,BAO_0002146,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,MIC,=,62.0,uM,,
15601651,1497353,92386,2481133,1946601,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15099587,1459670,89234,2255801,1789064,,,,0,IC50,Not Determined,,0,,BAO_0000190,,,,,,1,IC50,,,,,
15332196,1479056,91873,2323529,541023,=,0.18,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,0.18,%,,
16317471,1536021,94592,2576107,2032294,=,180.0,nM,1,Kd,272244,,0,6.75,BAO_0000034,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,Kd,=,180.0,nM,,
15254391,1476448,91761,2298247,1844568,=,12.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,12.0,%,,
15374411,1479237,91877,2454529,1905179,=,-10.07,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-10.06656967,%,,
16375016,1537607,97233,2730358,2046235,=,566.3,nM,1,IC50,,,0,6.25,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,IC50,=,566.3,nM,,
15256364,1476661,91762,2298282,1844592,=,55.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,55.0,%,,
15743240,1521981,93586,2504747,1966083,=,44.6,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,44.6,%,,
15763312,1524942,93938,2511108,1971499,=,0.015,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.015,ug ml-1,,
15760739,1522528,93745,2507478,1824017,=,3.0,,0,FC,,,0,,BAO_0000179,,,,,,1,FC,=,3.0,,,
15109242,1447268,89242,2261950,1789154,=,250.0,nM,1,EC50,,,0,6.6,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,0.25,uM,,
15147247,1460735,90868,2277372,1827614,=,3570.0,nM,1,IC50,,,0,5.45,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.57,uM,,
14740797,1362015,83759,2115102,1758256,=,0.22,uM,0,Drug uptake,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,Drug uptake,=,0.22,uM,,
16438861,1549002,97776,2743240,2057770,>,20000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,20.0,uM,,
15407360,1479237,91877,2444192,1879443,=,-6.65,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-6.650028659,%,,
15571771,1495271,51887,1714550,598126,,26350.6,nM,1,Potency,active,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,26.3506,uM,,
15091548,1435478,89430,2245349,572645,=,35000.0,nM,1,IC50,,,0,4.46,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,35.0,uM,,
15640408,1503621,92759,2486019,1950667,,,,0,solubility,soluble,,0,,BAO_0002135,,,,,,1,solubility,,,,,
15364771,1479057,91873,2326526,538927,=,2.63,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,2.63,%,,
15495672,1495346,51887,1013675,589638,,12589.3,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,12.5893,uM,,
16392441,1539505,97293,2735587,1514464,=,58.63,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,58.63,%,,
15107367,1443313,89672,2268901,1823960,=,115.0,nM,1,IC50,,,0,6.94,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,115.0,nM,,
15658194,1506876,92923,2490317,320260,=,6.4,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,6.4,%,,
15500464,1495346,51887,1178457,835877,,8912.5,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,8.9125,uM,,
15444123,1480566,91894,2468146,29890,=,1197.0,ng.hr.mL-1,1,AUC,,,0,,BAO_0002120,,,,,,28,AUC (0-t),=,1197.0,ng.h.ml-1,,
14698335,1358486,83670,2107321,1752329,=,2.8,U/mg,0,Activity,,,0,,BAO_0000181,,,,,,1,Activity,=,2.8,U/mg,,
16427952,1545043,97640,2741314,2056098,>,20000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,20.0,uM,,
15434835,1479237,91877,2403152,1908256,=,-7.292,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-7.291708172,%,,
15762548,1525311,93842,2509641,1970297,>,20000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,20.0,uM,,
15619070,1499402,92542,2481507,2232,=,11.0,nM,1,Ki,,,0,7.96,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,11.0,nM,,
14768775,1369279,84147,2130345,1342056,,4700.0,nM,1,Solubility,,,0,,BAO_0002135,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,27,Solubility,,4.7,uM,,
14722713,1362543,83873,2117105,1759940,=,-71500.0,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,-71.5,uM,,
15438948,1479237,91877,2450511,1910037,=,-5.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-5.000182156,%,,
15376215,1479237,91877,2422462,1873669,=,-9.072,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-9.071745382,%,,
15591145,1495329,51887,1097024,831159,>,83276.0,nM,1,IC50,inactive,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,IC50,>,83.276,uM,,
15209412,1472524,91592,2290224,1837995,,,,0,Inhibition,Active,,0,,BAO_0000376,,,,,,1,INH,,,,,
14769558,1369279,84147,2131661,394036,,16200.0,nM,1,Solubility,,,0,,BAO_0002135,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,27,Solubility,,16.2,uM,,
15036590,1450240,90355,2255010,1784099,<,1000.0,nM,1,Solubility,,,0,,BAO_0002135,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,solubility,<,1.0,uM,,
16393521,1539709,97298,2735914,2051490,=,3.5,nM,1,IC50,,,0,8.46,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.5,nM,,
16369238,1537551,97225,2734342,2050078,<,12589.25,nM,1,EC50,,,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,pEC50,>,4.9,,,
15681735,1511809,93174,2494341,1957446,>,10000.0,nM,1,Ki,,,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,>,10000.0,nM,,
15540488,1495346,51887,1204443,1020477,,39810.7,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,39.8107,uM,,
15703000,1515819,93375,2500548,1962616,=,251700.0,nM,1,CC50,,,0,,BAO_0000187,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,CC50,=,251.7,uM,,
16451802,1551285,97896,2748056,2061569,=,6.5,nM,1,Ki,,,0,8.19,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,6.5,nM,,
14673679,1348641,83234,2098246,1745076,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,
15749241,1523032,93784,2507539,1968512,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15465355,1490443,92115,2469672,1924171,,,,0,Radiolabel recovery,Not detected assumed BLQ,,0,,BAO_0000179,,,,,,1,Radiolabel recovery,,,,,
16373335,1537107,97211,2731367,2047215,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,38,IC50,>,1000.0,nM,,
15344434,1479056,91873,2321664,536549,=,3.44,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,3.44,%,,
15548767,1495346,51887,1144478,869523,,1122.0,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,1.122,uM,,
14686886,1357310,83311,2105345,1742410,=,0.0,day,0,MST,,,0,,BAO_0000179,UO_0000033,http://qudt.org/vocab/unit#Day,,,,1,MST,=,0.0,day,,
14998318,1450283,84145,2267784,1762523,=,125.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,125.0,ug ml-1,,
15581458,1495346,51887,1383239,1080612,,281.8,nM,1,Potency,active,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,0.2818,uM,,
15447636,1489437,92056,2470036,374182,=,2e-06,mL.min-1.g-1,1,CL,,,0,,BAO_0002759,,,,,,1,CL,=,0.002,uL/min/g,,
15032444,1458305,90432,2257226,1779759,,,,0,Activity,Not Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15407429,1479237,91877,2405895,1883078,=,-5.232,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-5.232173255,%,,
15397659,1479237,91877,2420735,1853232,=,-7.075,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-7.075294946,%,,
15348995,1479056,91873,2320313,536778,=,3.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,32,Inhibition,=,3.0,%,,
15730340,1520081,93612,2505662,1966864,=,630.0,nM,1,IC50,,,0,6.2,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.63,uM,,
14973221,1443636,90037,2260892,1822057,=,200000.0,ug.mL-1,1,Solubility,,Outside typical range,0,,BAO_0002135,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,solubility,=,200.0,mg/ml,,
15039653,1458901,90147,2250392,5985,,,,0,IC50,Not Determined,,0,,BAO_0000190,,,,,,1,IC50,,,,,
16348634,1527887,94183,2515634,364459,=,12.0,nM,1,IC50,223802,,0,7.92,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,12.0,nM,,
14993306,1446185,89957,2262920,1822513,=,25600.0,nM,1,IC50,,,0,4.59,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,25.6,uM,,
14995894,1453230,90691,2249000,1793924,>,75.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,>,75.0,%,,
15129980,1432385,89534,2258205,1821099,=,1.318,nM,1,IC50,,,0,8.88,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pIC50,=,8.88,,,
15099256,1450620,90796,2257753,1791855,=,226000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,226.0,uM,,
14984454,1439549,89830,2269026,1824068,=,97.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,97.0,%,,
14804631,1369369,84174,2136837,533978,=,91.53,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,17,Inhibition,=,91.52572336,%,,
15388317,1479237,91877,2448605,1882062,=,-23.11,%,1,Inhibition,,Outside typical range,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,-23.11225955,%,,
15482310,1495346,51887,1237525,920039,,39810.7,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,39.8107,uM,,
15497346,1495346,51887,1060214,820813,,22387.2,nM,1,Potency,inconclusive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,22.3872,uM,,
15082788,1438415,89504,2245460,1818182,=,0.7943,nM,1,Ki,,,0,9.1,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,9.1,,,
15387251,1479237,91877,2439103,1866726,=,5.608,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,5.607638196,%,,
15759618,1522414,93742,2507225,1968231,=,4110.0,nM,1,IC50,,,0,5.39,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,4.11,uM,,
15429586,1479237,91877,2439262,1869222,=,25.86,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,25.86438295,%,,
15171643,1466544,91266,2284900,1833631,=,48920.0,nM,1,IC50,,,0,4.31,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,48.92,uM,,
15725584,1516324,93523,2500856,443445,=,0.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,0.0,%,,
15528465,1495346,51887,1128349,775647,,3548.1,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,3.5481,uM,,
15740282,1519505,93650,2504018,1965504,=,99.93,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,99.93,%,,
16439482,1548220,97685,2746839,2060515,=,64.0,ug ml-1,0,MBC99.9,,,0,,BAO_0000179,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MBC99.9,=,64.0,ug ml-1,,
15227092,1472749,91514,2293864,1840955,>,90.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,>,90.0,%,,
15638487,1503488,92751,2486400,1950980,=,36600.0,nM,1,IC50,,,0,4.44,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,36.6,uM,,
15081653,1433936,89387,2260142,1821677,>,1000000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,uM,,
14769481,1369279,84147,2130295,1412104,,11500.0,nM,1,Solubility,,,0,,BAO_0002135,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,27,Solubility,,11.5,uM,,
16363867,1537029,97177,2725904,2042069,=,0.06,,0,Ratio,,,0,,BAO_0000179,,,,,,38,Ratio,=,0.06,,,
15270367,1479010,91867,2300288,528862,=,7943.28,nM,1,IC50,,,0,5.1,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,29,pIC50,=,5.1,,,
14766134,1369280,84147,2129962,1355967,,98.09,%,1,PPB,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,27,PPB,,98.09,%,,
16383902,1537870,97307,2736176,2051695,>,100000.0,nM,1,CC50,,,0,,BAO_0000187,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,CC50,>,100.0,uM,,
16441403,1549726,97788,2743598,2058032,,,,0,Activity,Non-toxic,,0,,BAO_0000375,,,,,,1,Activity,,,,,
16378937,1539910,97299,2735965,2051527,=,45.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Activity,=,45.0,%,,
15597627,1495415,51887,2476852,1671678,,6309.6,nM,1,AC50,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,,6.3096,uM,,
14995303,1446247,90028,2256730,1820944,=,72.2,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,=,72.2,%,,
15110303,1435418,89397,2266403,11305,>,50.0,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,>,50.0,,,
15051787,1454893,90576,2259450,1785830,=,3.9,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,3.9,ug ml-1,,
14999040,1458454,90540,2242662,1783385,=,1000.0,nM,1,IC50,,,0,6.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.0,uM,,
14722161,1364840,83782,2117012,603715,=,93.0,%,0,GI,,,0,,BAO_0000096,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,GI,=,93.0,%,,
15512568,1495379,51887,1071904,1015017,,28183.8,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,28.1838,uM,,
16272261,1534980,94447,2535882,1994132,=,1400.0,nM,1,IC50,257256,,0,5.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,1400.0,nM,,
15218049,1473824,91478,2290869,1838493,=,11800.0,nM,1,IC50,,,0,4.93,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,11.8,uM,,
15175895,1465817,91181,2284632,1833390,=,69000.0,nM,1,LC50,,,0,,BAO_0002145,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,LC50,=,69.0,uM,,
15392598,1479237,91877,2449108,1918378,=,19.35,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,19.34811514,%,,
15179303,1465999,91189,2282580,1831845,=,2.1,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,=,2.1,,,
15494835,1495388,51887,2035100,834627,,1000.0,nM,1,AC50,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,AC50,,1.0,uM,,
14734831,1362571,83922,2114532,1757764,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
14673698,1348642,83234,2098245,1745075,>,100000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,uM,,
15288934,1479046,91871,2302673,1848088,=,34.6,nm s-1,0,Permeability,,,0,,BAO_0002808,,,,,,21,Permeability,=,34.6,nm s-1,,
15653445,1506116,92834,2488979,1952933,=,257.6,nM,1,IC50,,,0,6.59,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,257.6,nM,,
15099132,1449893,90793,2257692,696704,=,32.5,10'-6 cm/s,0,Papp,,,0,,BAO_0002808,,,,,,1,Papp,=,32.5,10'-6 cm/s,,
15519890,1495379,51887,1082464,975362,,1995.3,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,1.9953,uM,,
15216226,1470938,91568,2293188,1840375,=,12.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,12.5,ug ml-1,,
14807500,1369411,84179,2138768,539738,>,2500.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,17,IC50,>,2.5,uM,,
16329167,1528690,94497,2527158,1986042,=,0.2,nM,1,IC50,261511,,0,9.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,IC50,=,0.2,nM,,
16329861,1536477,94107,2539484,2157771,=,22.53,nM,1,Ki,218824,,0,7.65,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,37,Ki,=,22.53,nM,,
15069118,1435028,89637,2260424,454805,<,10.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,INH,<,10.0,%,,
15453006,1491615,92046,2469894,1924761,,,,0,Drug metabolism,metabolite_detected,,0,,BAO_0000179,,,,,,1,Drug metabolism,,,,,
16380943,1537702,97305,2736114,2051645,>,128.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,128.0,ug ml-1,,
15607410,1496719,92408,2480271,1945899,=,1700.0,nM,1,IC50,,,0,5.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.7,uM,,
14728510,1364252,83984,2113757,1757154,=,3.0,%,1,Stability,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Stability,=,3.0,%,,
15606040,1495865,92359,2480517,179619,>,600000.0,nM,1,IC50,,Outside typical range,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,600.0,uM,,
15604723,1495433,92348,2480343,1782496,=,0.13,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.13,ug ml-1,,
15116630,1432606,89675,2270947,1824531,=,6.1,,0,Ratio IC50,,,0,,BAO_0000179,,,,,,1,Ratio IC50,=,6.1,,,
14744087,1365752,83896,2118835,1761322,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
15057521,1448305,90153,2252649,1779154,=,41.2,ug.mL-1,1,IC50,,,0,,BAO_0000190,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,IC50,=,41.2,ug ml-1,,
15435043,1479237,91877,2437754,1912057,=,13.99,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,33,Inhibition,=,13.98580461,%,,
16379954,1540042,97301,2736061,2051617,,,,0,Activity,Active,,0,,BAO_0000375,,,,,,1,Activity,,,,,
16422049,1544822,97565,2740445,1687664,>,800.0,uM,0,HC50,,,0,,BAO_0000179,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,1,HC50,>,800.0,uM,,
16455412,1553065,97941,2749208,2062529,=,2150.0,nM,1,IC50,,,0,5.67,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.15,uM,,
15512909,1495381,51887,2040489,27307,,39.81,uM,0,Ac50,inactive,,0,,BAO_0000186,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,7,Ac50,,39.8107170553,uM,,
15584457,1495346,51887,1018966,846159,,1995.3,nM,1,Potency,inactive,,0,,BAO_0000186,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,7,Potency,,1.9953,uM,,
15580161,1495333,51887,2036225,49931,,14.13,uM,0,Ac50,inactive,,0,,BAO_0000186,UO_0000064,http://www.openphacts.org/units/Micromolar,,,,7,Ac50,,14.12537545,uM,,
14760192,1369278,84147,2133209,448132,,2.24,,1,LogD7.4,,,0,,BAO_0000179,,,,,,27,LogD7.4,,2.24,,,
16375107,1537110,97213,2734187,2049931,=,20.0,%,0,Activity,,,0,,BAO_0001103,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,38,Activity,=,20.0,%,,
15049805,1454538,90280,2257026,1781030,=,1.3,mL.min-1.kg-1,1,CL,,,0,,BAO_0002759,,,,,,1,CL,=,1.3,ml/min.kg,,
15242923,1474214,91710,2296071,1842756,=,64.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,64.0,ug ml-1,,
15257842,1476994,91730,2296580,1843171,=,200.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,200.0,ug ml-1,,
15731241,1521419,93535,2503771,1965317,>,30000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,30.0,uM,,
