id,name
0003401,axis elongation
0003402,planar cell polarity pathway involved in axis elongation
0003403,optic vesicle formation
0003404,optic vesicle morphogenesis
0003405,optic vesicle elongation
0003406,retinal pigment epithelium development
0003407,neural retina development
0003408,optic cup formation involved in camera-type eye development
0003409,optic cup structural organization
0003410,anterior rotation of the optic cup
0003411,cell motility involved in camera-type eye morphogenesis
0003412,establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis
0003413,chondrocyte differentiation involved in endochondral bone morphogenesis
0003414,chondrocyte morphogenesis involved in endochondral bone morphogenesis
0003415,chondrocyte hypertrophy
0003416,endochondral bone growth
0003417,growth plate cartilage development
0003418,growth plate cartilage chondrocyte differentiation
0003419,growth plate cartilage chondrocyte proliferation
0003420,regulation of growth plate cartilage chondrocyte proliferation
0003421,growth plate cartilage axis specification
0003422,growth plate cartilage morphogenesis
0003423,growth plate cartilage chondrocyte division
0003424,establishment of cell polarity involved in growth plate cartilage chondrocyte division
0003425,establishment of mitotic spindle orientation involved in growth plate cartilage chondrocyte division
0003426,cytoskeleton polarization involved in growth plate cartilage chondrocyte division
0003427,regulation of cytoskeleton polarization involved in growth plate cartilage chondrocyte division
0003428,chondrocyte intercalation involved in growth plate cartilage morphogenesis
0003429,growth plate cartilage chondrocyte morphogenesis
0003430,growth plate cartilage chondrocyte growth
0003431,growth plate cartilage chondrocyte development
0003432,cell growth involved in growth plate cartilage chondrocyte morphogenesis
0003433,chondrocyte development involved in endochondral bone morphogenesis
0003434,BMP signaling pathway involved in growth plate cartilage chondrocyte development
0003435,smoothened signaling pathway involved in growth plate cartilage chondrocyte development
0003436,regulation of cell adhesion involved in growth plate cartilage morphogenesis
0003437,regulation of cell communication involved in growth plate cartilage morphogenesis
0003673,obsolete Gene_Ontology
0003674,molecular_function
0003675,obsolete protein
0003676,nucleic acid binding
0003677,DNA binding
0003678,DNA helicase activity
0003680,minor groove of adenine-thymine-rich DNA binding
0003681,bent DNA binding
0003682,chromatin binding
0003683,obsolete lamin/chromatin binding
0003684,damaged DNA binding
0003685,obsolete DNA repair protein
0003686,obsolete DNA repair enzyme
0003687,obsolete DNA replication factor
0003688,DNA replication origin binding
0003689,DNA clamp loader activity
0003690,double-stranded DNA binding
0003691,double-stranded telomeric DNA binding
0003692,left-handed Z-DNA binding
0003693,P-element binding
0003694,obsolete plasmid binding
0003695,obsolete random coil DNA binding
0003696,satellite DNA binding
0003697,single-stranded DNA binding
0003700,DNA-binding transcription factor activity
0003701,obsolete RNA polymerase I transcription factor activity
0003702,obsolete RNA polymerase II transcription factor activity
0003704,obsolete specific RNA polymerase II transcription factor activity
0003706,obsolete ligand-regulated transcription factor activity
0003707,steroid hormone receptor activity
0003709,obsolete RNA polymerase III transcription factor activity
0003711,transcription elongation regulator activity
0003712,transcription coregulator activity
0003713,transcription coactivator activity
0003714,transcription corepressor activity
0003715,obsolete transcription termination factor activity
0003716,obsolete RNA polymerase I transcription termination factor activity
0003717,obsolete RNA polymerase II transcription termination factor activity
0003718,obsolete RNA polymerase III transcription termination factor activity
0003719,"obsolete transcription factor binding, cytoplasmic sequestering"
0003720,telomerase activity
0003721,telomerase RNA reverse transcriptase activity
0003723,RNA binding
0003724,RNA helicase activity
0003725,double-stranded RNA binding
0003726,double-stranded RNA adenosine deaminase activity
0003727,single-stranded RNA binding
0003729,mRNA binding
0003730,mRNA 3'-UTR binding
0003731,obsolete mRNA cap binding
0003732,obsolete snRNA cap binding
0003733,obsolete ribonucleoprotein
0003734,obsolete small nuclear ribonucleoprotein
0003735,structural constituent of ribosome
0003743,translation initiation factor activity
0003746,translation elongation factor activity
0003747,translation release factor activity
0003750,obsolete cell cycle regulator
0003754,obsolete chaperone activity
0003755,peptidyl-prolyl cis-trans isomerase activity
0003756,protein disulfide isomerase activity
0003759,obsolete glycoprotein-specific chaperone activity
0003762,obsolete histone-specific chaperone activity
0003763,obsolete chaperonin ATPase activity
0003767,obsolete co-chaperone activity
0003772,obsolete co-chaperonin activity
0003773,obsolete heat shock protein activity
0003774,motor activity
0003775,obsolete axonemal motor activity
0003776,obsolete muscle motor activity
0003777,microtubule motor activity
0003778,obsolete dynactin motor
0003779,actin binding
0003780,obsolete actin cross-linking activity
0003781,obsolete actin bundling activity
0003782,obsolete F-actin capping activity
0003783,obsolete barbed-end actin capping activity
0003784,obsolete barbed-end actin capping/severing activity
0003785,actin monomer binding
0003786,actin lateral binding
0003787,obsolete actin depolymerizing activity
0003788,obsolete actin monomer sequestering activity
0003789,obsolete actin filament severing activity
0003790,obsolete actin modulating activity
0003791,obsolete membrane associated actin binding
0003792,obsolete regulation of actin thin filament length activity
0003793,obsolete defense/immunity protein activity
0003794,obsolete acute-phase response protein activity
0003795,obsolete antimicrobial peptide activity
0003796,lysozyme activity
0003797,obsolete antibacterial peptide activity
0003798,obsolete male-specific antibacterial peptide activity
0003799,obsolete antifungal peptide activity
0003800,obsolete antiviral response protein activity
0003801,obsolete blood coagulation factor activity
0003802,obsolete coagulation factor VIIa activity
0003803,obsolete coagulation factor IXa activity
0003804,obsolete coagulation factor Xa activity
0003805,obsolete coagulation factor XIa activity
0003806,obsolete coagulation factor XIIa activity
